	Concentration (microg/m^3)	Year	Month	Day	Hour	Minute	SamplingPoint
436	3.5	2020	1	19	4	0	SPO-FI00080_00005_100
437	2.7	2020	1	19	5	0	SPO-FI00080_00005_100
438	3.2	2020	1	19	6	0	SPO-FI00080_00005_100
439	4.7	2020	1	19	7	0	SPO-FI00080_00005_100
440	4.0	2020	1	19	8	0	SPO-FI00080_00005_100
441	3.89999999	2020	1	19	9	0	SPO-FI00080_00005_100
442	4.2	2020	1	19	10	0	SPO-FI00080_00005_100
443	4.79999999	2020	1	19	11	0	SPO-FI00080_00005_100
444	3.89999999	2020	1	19	12	0	SPO-FI00080_00005_100
445	2.79999999	2020	1	19	13	0	SPO-FI00080_00005_100
446	3.89999999	2020	1	19	14	0	SPO-FI00080_00005_100
447	4.9	2020	1	19	15	0	SPO-FI00080_00005_100
448	4.2	2020	1	19	16	0	SPO-FI00080_00005_100
449	4.5	2020	1	19	17	0	SPO-FI00080_00005_100
450	4.0	2020	1	19	18	0	SPO-FI00080_00005_100
451	4.0	2020	1	19	19	0	SPO-FI00080_00005_100
452	4.09999999	2020	1	19	20	0	SPO-FI00080_00005_100
453	3.89999999	2020	1	19	21	0	SPO-FI00080_00005_100
454	3.79999999	2020	1	19	22	0	SPO-FI00080_00005_100
455	3.5	2020	1	19	23	0	SPO-FI00080_00005_100
456	4.29999999	2020	1	20	0	0	SPO-FI00080_00005_100
457	4.09999999	2020	1	20	1	0	SPO-FI00080_00005_100
458	1.8	2020	1	20	2	0	SPO-FI00080_00005_100
459	4.09999999	2020	1	20	3	0	SPO-FI00080_00005_100
460	11.6	2020	1	20	4	0	SPO-FI00080_00005_100
461	7.4	2020	1	20	5	0	SPO-FI00080_00005_100
462	4.09999999	2020	1	20	6	0	SPO-FI00080_00005_100
463	2.29999999	2020	1	20	7	0	SPO-FI00080_00005_100
464	1.8	2020	1	20	8	0	SPO-FI00080_00005_100
465	2.1	2020	1	20	9	0	SPO-FI00080_00005_100
466	2.2	2020	1	20	10	0	SPO-FI00080_00005_100
467	3.5	2020	1	20	11	0	SPO-FI00080_00005_100
468	6.59999999	2020	1	20	12	0	SPO-FI00080_00005_100
469	7.4	2020	1	20	13	0	SPO-FI00080_00005_100
470	5.9	2020	1	20	14	0	SPO-FI00080_00005_100
471	5.59999999	2020	1	20	15	0	SPO-FI00080_00005_100
472	4.9	2020	1	20	16	0	SPO-FI00080_00005_100
473	5.09999999	2020	1	20	17	0	SPO-FI00080_00005_100
474	3.79999999	2020	1	20	18	0	SPO-FI00080_00005_100
475	3.79999999	2020	1	20	19	0	SPO-FI00080_00005_100
476	3.1	2020	1	20	20	0	SPO-FI00080_00005_100
477	3.29999999	2020	1	20	21	0	SPO-FI00080_00005_100
478	3.39999999	2020	1	20	22	0	SPO-FI00080_00005_100
479	2.79999999	2020	1	20	23	0	SPO-FI00080_00005_100
480	3.5	2020	1	21	0	0	SPO-FI00080_00005_100
481	2.7	2020	1	21	1	0	SPO-FI00080_00005_100
482	2.7	2020	1	21	2	0	SPO-FI00080_00005_100
483	2.6	2020	1	21	3	0	SPO-FI00080_00005_100
484	2.29999999	2020	1	21	4	0	SPO-FI00080_00005_100
485	3.2	2020	1	21	5	0	SPO-FI00080_00005_100
486	2.89999999	2020	1	21	6	0	SPO-FI00080_00005_100
487	2.1	2020	1	21	7	0	SPO-FI00080_00005_100
488	2.6	2020	1	21	8	0	SPO-FI00080_00005_100
489	3.29999999	2020	1	21	9	0	SPO-FI00080_00005_100
490	5.79999999	2020	1	21	10	0	SPO-FI00080_00005_100
491	7.29999999	2020	1	21	11	0	SPO-FI00080_00005_100
492	5.29999999	2020	1	21	12	0	SPO-FI00080_00005_100
493	9.09999999	2020	1	21	13	0	SPO-FI00080_00005_100
494	9.8	2020	1	21	14	0	SPO-FI00080_00005_100
495	33.39999999	2020	1	21	15	0	SPO-FI00080_00005_100
496	39.29999999	2020	1	21	16	0	SPO-FI00080_00005_100
497	12.6	2020	1	21	17	0	SPO-FI00080_00005_100
498	12.4	2020	1	21	18	0	SPO-FI00080_00005_100
499	11.4	2020	1	21	19	0	SPO-FI00080_00005_100
500	12.19999999	2020	1	21	20	0	SPO-FI00080_00005_100
501	6.59999999	2020	1	21	21	0	SPO-FI00080_00005_100
502	7.2	2020	1	21	22	0	SPO-FI00080_00005_100
503	8.19999999	2020	1	21	23	0	SPO-FI00080_00005_100
504	8.09999999	2020	1	22	0	0	SPO-FI00080_00005_100
505	5.59999999	2020	1	22	1	0	SPO-FI00080_00005_100
506	7.59999999	2020	1	22	2	0	SPO-FI00080_00005_100
507	7.4	2020	1	22	3	0	SPO-FI00080_00005_100
508	7.09999999	2020	1	22	4	0	SPO-FI00080_00005_100
509	7.0	2020	1	22	5	0	SPO-FI00080_00005_100
510	5.7	2020	1	22	6	0	SPO-FI00080_00005_100
511	6.09999999	2020	1	22	7	0	SPO-FI00080_00005_100
512	8.5	2020	1	22	8	0	SPO-FI00080_00005_100
513	9.19999999	2020	1	22	9	0	SPO-FI00080_00005_100
514	8.4	2020	1	22	10	0	SPO-FI00080_00005_100
515	8.59999999	2020	1	22	11	0	SPO-FI00080_00005_100
516	13.0	2020	1	22	12	0	SPO-FI00080_00005_100
517	15.3	2020	1	22	13	0	SPO-FI00080_00005_100
518	14.4	2020	1	22	14	0	SPO-FI00080_00005_100
519	17.89999999	2020	1	22	15	0	SPO-FI00080_00005_100
520	17.0	2020	1	22	16	0	SPO-FI00080_00005_100
521	12.69999999	2020	1	22	17	0	SPO-FI00080_00005_100
522	10.69999999	2020	1	22	18	0	SPO-FI00080_00005_100
523	9.69999999	2020	1	22	19	0	SPO-FI00080_00005_100
524	10.6	2020	1	22	20	0	SPO-FI00080_00005_100
525	9.0	2020	1	22	21	0	SPO-FI00080_00005_100
526	8.4	2020	1	22	22	0	SPO-FI00080_00005_100
527	7.29999999	2020	1	22	23	0	SPO-FI00080_00005_100
528	6.4	2020	1	23	0	0	SPO-FI00080_00005_100
529	6.4	2020	1	23	1	0	SPO-FI00080_00005_100
530	4.9	2020	1	23	2	0	SPO-FI00080_00005_100
531	5.2	2020	1	23	3	0	SPO-FI00080_00005_100
532	4.79999999	2020	1	23	4	0	SPO-FI00080_00005_100
533	14.9	2020	1	23	5	0	SPO-FI00080_00005_100
534	24.6	2020	1	23	6	0	SPO-FI00080_00005_100
535	7.59999999	2020	1	23	7	0	SPO-FI00080_00005_100
536	12.3	2020	1	23	8	0	SPO-FI00080_00005_100
537	12.8	2020	1	23	9	0	SPO-FI00080_00005_100
538	7.29999999	2020	1	23	10	0	SPO-FI00080_00005_100
539	7.7	2020	1	23	11	0	SPO-FI00080_00005_100
540	8.59999999	2020	1	23	12	0	SPO-FI00080_00005_100
541	9.5	2020	1	23	13	0	SPO-FI00080_00005_100
542	36.5	2020	1	23	14	0	SPO-FI00080_00005_100
543	79.2	2020	1	23	15	0	SPO-FI00080_00005_100
544	57.7	2020	1	23	16	0	SPO-FI00080_00005_100
545	15.9	2020	1	23	17	0	SPO-FI00080_00005_100
546	6.09999999	2020	1	23	18	0	SPO-FI00080_00005_100
547	3.29999999	2020	1	23	19	0	SPO-FI00080_00005_100
548	2.1	2020	1	23	20	0	SPO-FI00080_00005_100
549	2.29999999	2020	1	23	21	0	SPO-FI00080_00005_100
550	3.7	2020	1	23	22	0	SPO-FI00080_00005_100
551	4.29999999	2020	1	23	23	0	SPO-FI00080_00005_100
552	3.79999999	2020	1	24	0	0	SPO-FI00080_00005_100
553	4.79999999	2020	1	24	1	0	SPO-FI00080_00005_100
554	4.0	2020	1	24	2	0	SPO-FI00080_00005_100
555	3.89999999	2020	1	24	3	0	SPO-FI00080_00005_100
556	4.79999999	2020	1	24	4	0	SPO-FI00080_00005_100
557	4.29999999	2020	1	24	5	0	SPO-FI00080_00005_100
558	6.09999999	2020	1	24	6	0	SPO-FI00080_00005_100
559	5.2	2020	1	24	7	0	SPO-FI00080_00005_100
560	5.5	2020	1	24	8	0	SPO-FI00080_00005_100
561	4.9	2020	1	24	9	0	SPO-FI00080_00005_100
562	4.5	2020	1	24	10	0	SPO-FI00080_00005_100
563	3.79999999	2020	1	24	11	0	SPO-FI00080_00005_100
564	3.89999999	2020	1	24	12	0	SPO-FI00080_00005_100
565	4.5	2020	1	24	13	0	SPO-FI00080_00005_100
566	4.4	2020	1	24	14	0	SPO-FI00080_00005_100
567	4.5	2020	1	24	15	0	SPO-FI00080_00005_100
568	4.09999999	2020	1	24	16	0	SPO-FI00080_00005_100
569	4.9	2020	1	24	17	0	SPO-FI00080_00005_100
570	3.89999999	2020	1	24	18	0	SPO-FI00080_00005_100
571	3.29999999	2020	1	24	19	0	SPO-FI00080_00005_100
572	3.0	2020	1	24	20	0	SPO-FI00080_00005_100
573	4.2	2020	1	24	21	0	SPO-FI00080_00005_100
574	3.2	2020	1	24	22	0	SPO-FI00080_00005_100
575	3.6	2020	1	24	23	0	SPO-FI00080_00005_100
576	3.6	2020	1	25	0	0	SPO-FI00080_00005_100
577	4.79999999	2020	1	25	1	0	SPO-FI00080_00005_100
578	3.1	2020	1	25	2	0	SPO-FI00080_00005_100
579	2.6	2020	1	25	3	0	SPO-FI00080_00005_100
580	2.7	2020	1	25	4	0	SPO-FI00080_00005_100
581	2.5	2020	1	25	5	0	SPO-FI00080_00005_100
582	5.0	2020	1	25	6	0	SPO-FI00080_00005_100
583	6.09999999	2020	1	25	7	0	SPO-FI00080_00005_100
584	5.9	2020	1	25	8	0	SPO-FI00080_00005_100
585	6.5	2020	1	25	9	0	SPO-FI00080_00005_100
586	5.79999999	2020	1	25	10	0	SPO-FI00080_00005_100
587	6.09999999	2020	1	25	11	0	SPO-FI00080_00005_100
588	5.79999999	2020	1	25	12	0	SPO-FI00080_00005_100
589	5.79999999	2020	1	25	13	0	SPO-FI00080_00005_100
590	5.2	2020	1	25	14	0	SPO-FI00080_00005_100
591	5.7	2020	1	25	15	0	SPO-FI00080_00005_100
592	5.79999999	2020	1	25	16	0	SPO-FI00080_00005_100
593	5.4	2020	1	25	17	0	SPO-FI00080_00005_100
594	5.0	2020	1	25	18	0	SPO-FI00080_00005_100
595	5.9	2020	1	25	19	0	SPO-FI00080_00005_100
596	6.79999999	2020	1	25	20	0	SPO-FI00080_00005_100
597	5.9	2020	1	25	21	0	SPO-FI00080_00005_100
598	4.2	2020	1	25	22	0	SPO-FI00080_00005_100
599	4.2	2020	1	25	23	0	SPO-FI00080_00005_100
600	3.89999999	2020	1	26	0	0	SPO-FI00080_00005_100
601	3.6	2020	1	26	1	0	SPO-FI00080_00005_100
602	3.39999999	2020	1	26	2	0	SPO-FI00080_00005_100
603	4.0	2020	1	26	3	0	SPO-FI00080_00005_100
604	4.79999999	2020	1	26	4	0	SPO-FI00080_00005_100
605	4.0	2020	1	26	5	0	SPO-FI00080_00005_100
606	2.7	2020	1	26	6	0	SPO-FI00080_00005_100
607	1.5	2020	1	26	7	0	SPO-FI00080_00005_100
608	3.0	2020	1	26	8	0	SPO-FI00080_00005_100
609	6.0	2020	1	26	9	0	SPO-FI00080_00005_100
610	5.29999999	2020	1	26	10	0	SPO-FI00080_00005_100
611	4.4	2020	1	26	11	0	SPO-FI00080_00005_100
612	4.4	2020	1	26	12	0	SPO-FI00080_00005_100
613	5.59999999	2020	1	26	13	0	SPO-FI00080_00005_100
614	6.7	2020	1	26	14	0	SPO-FI00080_00005_100
615	8.4	2020	1	26	15	0	SPO-FI00080_00005_100
616	7.4	2020	1	26	16	0	SPO-FI00080_00005_100
617	6.09999999	2020	1	26	17	0	SPO-FI00080_00005_100
618	6.4	2020	1	26	18	0	SPO-FI00080_00005_100
619	5.79999999	2020	1	26	19	0	SPO-FI00080_00005_100
620	4.2	2020	1	26	20	0	SPO-FI00080_00005_100
621	3.89999999	2020	1	26	21	0	SPO-FI00080_00005_100
622	4.29999999	2020	1	26	22	0	SPO-FI00080_00005_100
623	3.89999999	2020	1	26	23	0	SPO-FI00080_00005_100
624	3.89999999	2020	1	27	0	0	SPO-FI00080_00005_100
625	4.5	2020	1	27	1	0	SPO-FI00080_00005_100
626	3.6	2020	1	27	2	0	SPO-FI00080_00005_100
627	4.29999999	2020	1	27	3	0	SPO-FI00080_00005_100
628	4.7	2020	1	27	4	0	SPO-FI00080_00005_100
629	4.59999999	2020	1	27	5	0	SPO-FI00080_00005_100
630	6.59999999	2020	1	27	6	0	SPO-FI00080_00005_100
631	7.09999999	2020	1	27	7	0	SPO-FI00080_00005_100
632	7.5	2020	1	27	8	0	SPO-FI00080_00005_100
633	8.19999999	2020	1	27	9	0	SPO-FI00080_00005_100
634	6.9	2020	1	27	10	0	SPO-FI00080_00005_100
635	7.5	2020	1	27	11	0	SPO-FI00080_00005_100
636	5.59999999	2020	1	27	12	0	SPO-FI00080_00005_100
637	5.79999999	2020	1	27	13	0	SPO-FI00080_00005_100
638	5.0	2020	1	27	14	0	SPO-FI00080_00005_100
639	4.09999999	2020	1	27	15	0	SPO-FI00080_00005_100
640	5.79999999	2020	1	27	16	0	SPO-FI00080_00005_100
641	4.59999999	2020	1	27	17	0	SPO-FI00080_00005_100
642	3.89999999	2020	1	27	18	0	SPO-FI00080_00005_100
643	3.79999999	2020	1	27	19	0	SPO-FI00080_00005_100
644	4.5	2020	1	27	20	0	SPO-FI00080_00005_100
645	5.29999999	2020	1	27	21	0	SPO-FI00080_00005_100
646	5.0	2020	1	27	22	0	SPO-FI00080_00005_100
647	3.89999999	2020	1	27	23	0	SPO-FI00080_00005_100
648	4.4	2020	1	28	0	0	SPO-FI00080_00005_100
649	3.89999999	2020	1	28	1	0	SPO-FI00080_00005_100
650	3.79999999	2020	1	28	2	0	SPO-FI00080_00005_100
651	3.7	2020	1	28	3	0	SPO-FI00080_00005_100
652	4.09999999	2020	1	28	4	0	SPO-FI00080_00005_100
653	3.6	2020	1	28	5	0	SPO-FI00080_00005_100
654	4.09999999	2020	1	28	6	0	SPO-FI00080_00005_100
655	5.09999999	2020	1	28	7	0	SPO-FI00080_00005_100
656	6.4	2020	1	28	8	0	SPO-FI00080_00005_100
657	5.09999999	2020	1	28	9	0	SPO-FI00080_00005_100
658	4.7	2020	1	28	10	0	SPO-FI00080_00005_100
659	4.29999999	2020	1	28	11	0	SPO-FI00080_00005_100
660	3.89999999	2020	1	28	12	0	SPO-FI00080_00005_100
661	4.79999999	2020	1	28	13	0	SPO-FI00080_00005_100
662	5.7	2020	1	28	14	0	SPO-FI00080_00005_100
663	6.79999999	2020	1	28	15	0	SPO-FI00080_00005_100
664	9.0	2020	1	28	16	0	SPO-FI00080_00005_100
665	10.1	2020	1	28	17	0	SPO-FI00080_00005_100
666	10.1	2020	1	28	18	0	SPO-FI00080_00005_100
667	9.19999999	2020	1	28	19	0	SPO-FI00080_00005_100
668	8.09999999	2020	1	28	20	0	SPO-FI00080_00005_100
669	8.09999999	2020	1	28	21	0	SPO-FI00080_00005_100
670	6.09999999	2020	1	28	22	0	SPO-FI00080_00005_100
671	6.09999999	2020	1	28	23	0	SPO-FI00080_00005_100
672	5.4	2020	1	29	0	0	SPO-FI00080_00005_100
673	4.4	2020	1	29	1	0	SPO-FI00080_00005_100
674	3.89999999	2020	1	29	2	0	SPO-FI00080_00005_100
675	5.7	2020	1	29	3	0	SPO-FI00080_00005_100
676	6.0	2020	1	29	4	0	SPO-FI00080_00005_100
677	6.0	2020	1	29	5	0	SPO-FI00080_00005_100
678	7.29999999	2020	1	29	6	0	SPO-FI00080_00005_100
679	7.9	2020	1	29	7	0	SPO-FI00080_00005_100
680	7.29999999	2020	1	29	8	0	SPO-FI00080_00005_100
681	5.2	2020	1	29	9	0	SPO-FI00080_00005_100
682	4.7	2020	1	29	10	0	SPO-FI00080_00005_100
683	3.7	2020	1	29	11	0	SPO-FI00080_00005_100
684	3.79999999	2020	1	29	12	0	SPO-FI00080_00005_100
685	3.89999999	2020	1	29	13	0	SPO-FI00080_00005_100
686	5.5	2020	1	29	14	0	SPO-FI00080_00005_100
687	6.2	2020	1	29	15	0	SPO-FI00080_00005_100
688	8.5	2020	1	29	16	0	SPO-FI00080_00005_100
689	7.09999999	2020	1	29	17	0	SPO-FI00080_00005_100
690	8.3	2020	1	29	18	0	SPO-FI00080_00005_100
691	7.5	2020	1	29	19	0	SPO-FI00080_00005_100
692	7.29999999	2020	1	29	20	0	SPO-FI00080_00005_100
693	7.9	2020	1	29	21	0	SPO-FI00080_00005_100
694	7.59999999	2020	1	29	22	0	SPO-FI00080_00005_100
695	7.5	2020	1	29	23	0	SPO-FI00080_00005_100
696	7.79999999	2020	1	30	0	0	SPO-FI00080_00005_100
697	8.09999999	2020	1	30	1	0	SPO-FI00080_00005_100
698	9.19999999	2020	1	30	2	0	SPO-FI00080_00005_100
699	11.6	2020	1	30	3	0	SPO-FI00080_00005_100
700	12.8	2020	1	30	4	0	SPO-FI00080_00005_100
701	12.0	2020	1	30	5	0	SPO-FI00080_00005_100
702	11.19999999	2020	1	30	6	0	SPO-FI00080_00005_100
703	9.0	2020	1	30	7	0	SPO-FI00080_00005_100
704	8.19999999	2020	1	30	8	0	SPO-FI00080_00005_100
705	8.69999999	2020	1	30	9	0	SPO-FI00080_00005_100
706	9.5	2020	1	30	10	0	SPO-FI00080_00005_100
707	9.4	2020	1	30	11	0	SPO-FI00080_00005_100
708	9.19999999	2020	1	30	12	0	SPO-FI00080_00005_100
709	11.9	2020	1	30	13	0	SPO-FI00080_00005_100
710	11.69999999	2020	1	30	14	0	SPO-FI00080_00005_100
711	12.4	2020	1	30	15	0	SPO-FI00080_00005_100
712	11.4	2020	1	30	16	0	SPO-FI00080_00005_100
713	11.5	2020	1	30	17	0	SPO-FI00080_00005_100
714	10.4	2020	1	30	18	0	SPO-FI00080_00005_100
715	10.6	2020	1	30	19	0	SPO-FI00080_00005_100
716	10.6	2020	1	30	20	0	SPO-FI00080_00005_100
717	12.5	2020	1	30	21	0	SPO-FI00080_00005_100
718	13.19999999	2020	1	30	22	0	SPO-FI00080_00005_100
719	12.1	2020	1	30	23	0	SPO-FI00080_00005_100
720	11.6	2020	1	31	0	0	SPO-FI00080_00005_100
721	8.59999999	2020	1	31	1	0	SPO-FI00080_00005_100
722	8.0	2020	1	31	2	0	SPO-FI00080_00005_100
723	7.59999999	2020	1	31	3	0	SPO-FI00080_00005_100
724	7.29999999	2020	1	31	4	0	SPO-FI00080_00005_100
725	7.59999999	2020	1	31	5	0	SPO-FI00080_00005_100
726	7.29999999	2020	1	31	6	0	SPO-FI00080_00005_100
727	7.5	2020	1	31	7	0	SPO-FI00080_00005_100
728	6.79999999	2020	1	31	8	0	SPO-FI00080_00005_100
729	6.7	2020	1	31	9	0	SPO-FI00080_00005_100
730	7.0	2020	1	31	10	0	SPO-FI00080_00005_100
731	7.7	2020	1	31	11	0	SPO-FI00080_00005_100
732	8.59999999	2020	1	31	12	0	SPO-FI00080_00005_100
733	10.1	2020	1	31	13	0	SPO-FI00080_00005_100
734	8.9	2020	1	31	14	0	SPO-FI00080_00005_100
735	9.9	2020	1	31	15	0	SPO-FI00080_00005_100
736	8.8	2020	1	31	16	0	SPO-FI00080_00005_100
737	9.5	2020	1	31	17	0	SPO-FI00080_00005_100
738	10.69999999	2020	1	31	18	0	SPO-FI00080_00005_100
739	11.9	2020	1	31	19	0	SPO-FI00080_00005_100
740	10.19999999	2020	1	31	20	0	SPO-FI00080_00005_100
741	9.09999999	2020	1	31	21	0	SPO-FI00080_00005_100
742	9.0	2020	1	31	22	0	SPO-FI00080_00005_100
743	8.69999999	2020	1	31	23	0	SPO-FI00080_00005_100
744	8.19999999	2020	2	1	0	0	SPO-FI00080_00005_100
745	8.9	2020	2	1	1	0	SPO-FI00080_00005_100
746	8.69999999	2020	2	1	2	0	SPO-FI00080_00005_100
747	9.3	2020	2	1	3	0	SPO-FI00080_00005_100
748	8.8	2020	2	1	4	0	SPO-FI00080_00005_100
749	9.0	2020	2	1	5	0	SPO-FI00080_00005_100
750	9.4	2020	2	1	6	0	SPO-FI00080_00005_100
751	8.09999999	2020	2	1	7	0	SPO-FI00080_00005_100
752	8.8	2020	2	1	8	0	SPO-FI00080_00005_100
753	7.5	2020	2	1	9	0	SPO-FI00080_00005_100
754	8.9	2020	2	1	10	0	SPO-FI00080_00005_100
755	8.3	2020	2	1	11	0	SPO-FI00080_00005_100
756	9.0	2020	2	1	12	0	SPO-FI00080_00005_100
757	10.3	2020	2	1	13	0	SPO-FI00080_00005_100
758	10.5	2020	2	1	14	0	SPO-FI00080_00005_100
759	12.1	2020	2	1	15	0	SPO-FI00080_00005_100
760	12.5	2020	2	1	16	0	SPO-FI00080_00005_100
761	14.4	2020	2	1	17	0	SPO-FI00080_00005_100
762	14.0	2020	2	1	18	0	SPO-FI00080_00005_100
763	11.0	2020	2	1	19	0	SPO-FI00080_00005_100
764	9.69999999	2020	2	1	20	0	SPO-FI00080_00005_100
765	8.5	2020	2	1	21	0	SPO-FI00080_00005_100
766	6.59999999	2020	2	1	22	0	SPO-FI00080_00005_100
767	5.09999999	2020	2	1	23	0	SPO-FI00080_00005_100
768	3.5	2020	2	2	0	0	SPO-FI00080_00005_100
769	2.29999999	2020	2	2	1	0	SPO-FI00080_00005_100
770	3.29999999	2020	2	2	2	0	SPO-FI00080_00005_100
771	4.2	2020	2	2	3	0	SPO-FI00080_00005_100
772	3.39999999	2020	2	2	4	0	SPO-FI00080_00005_100
773	3.6	2020	2	2	5	0	SPO-FI00080_00005_100
774	2.89999999	2020	2	2	6	0	SPO-FI00080_00005_100
775	3.39999999	2020	2	2	7	0	SPO-FI00080_00005_100
776	5.5	2020	2	2	8	0	SPO-FI00080_00005_100
777	4.59999999	2020	2	2	9	0	SPO-FI00080_00005_100
778	3.39999999	2020	2	2	10	0	SPO-FI00080_00005_100
779	2.89999999	2020	2	2	11	0	SPO-FI00080_00005_100
780	3.89999999	2020	2	2	12	0	SPO-FI00080_00005_100
781	3.5	2020	2	2	13	0	SPO-FI00080_00005_100
782	8.8	2020	2	2	14	0	SPO-FI00080_00005_100
783	4.0	2020	2	2	15	0	SPO-FI00080_00005_100
784	2.6	2020	2	2	16	0	SPO-FI00080_00005_100
785	2.7	2020	2	2	17	0	SPO-FI00080_00005_100
786	2.5	2020	2	2	18	0	SPO-FI00080_00005_100
787	3.0	2020	2	2	19	0	SPO-FI00080_00005_100
788	2.79999999	2020	2	2	20	0	SPO-FI00080_00005_100
789	2.6	2020	2	2	21	0	SPO-FI00080_00005_100
790	2.79999999	2020	2	2	22	0	SPO-FI00080_00005_100
791	2.6	2020	2	2	23	0	SPO-FI00080_00005_100
792	2.39999999	2020	2	3	0	0	SPO-FI00080_00005_100
793	3.0	2020	2	3	1	0	SPO-FI00080_00005_100
794	0.7	2020	2	3	2	0	SPO-FI00080_00005_100
795	3.2	2020	2	3	3	0	SPO-FI00080_00005_100
796	4.2	2020	2	3	4	0	SPO-FI00080_00005_100
797	4.9	2020	2	3	5	0	SPO-FI00080_00005_100
798	4.7	2020	2	3	6	0	SPO-FI00080_00005_100
799	5.09999999	2020	2	3	7	0	SPO-FI00080_00005_100
800	4.79999999	2020	2	3	8	0	SPO-FI00080_00005_100
801	4.0	2020	2	3	9	0	SPO-FI00080_00005_100
802	5.09999999	2020	2	3	10	0	SPO-FI00080_00005_100
803	4.9	2020	2	3	11	0	SPO-FI00080_00005_100
804	5.2	2020	2	3	12	0	SPO-FI00080_00005_100
805	3.79999999	2020	2	3	13	0	SPO-FI00080_00005_100
806	5.5	2020	2	3	14	0	SPO-FI00080_00005_100
807	5.59999999	2020	2	3	15	0	SPO-FI00080_00005_100
808	4.5	2020	2	3	16	0	SPO-FI00080_00005_100
809	4.9	2020	2	3	17	0	SPO-FI00080_00005_100
810	4.7	2020	2	3	18	0	SPO-FI00080_00005_100
811	5.09999999	2020	2	3	19	0	SPO-FI00080_00005_100
812	4.79999999	2020	2	3	20	0	SPO-FI00080_00005_100
813	4.4	2020	2	3	21	0	SPO-FI00080_00005_100
814	5.29999999	2020	2	3	22	0	SPO-FI00080_00005_100
815	4.9	2020	2	3	23	0	SPO-FI00080_00005_100
816	4.79999999	2020	2	4	0	0	SPO-FI00080_00005_100
817	5.2	2020	2	4	1	0	SPO-FI00080_00005_100
818	3.79999999	2020	2	4	2	0	SPO-FI00080_00005_100
819	4.7	2020	2	4	3	0	SPO-FI00080_00005_100
820	4.4	2020	2	4	4	0	SPO-FI00080_00005_100
821	4.79999999	2020	2	4	5	0	SPO-FI00080_00005_100
822	5.0	2020	2	4	6	0	SPO-FI00080_00005_100
823	5.29999999	2020	2	4	7	0	SPO-FI00080_00005_100
824	6.0	2020	2	4	8	0	SPO-FI00080_00005_100
825	6.2	2020	2	4	9	0	SPO-FI00080_00005_100
826	6.4	2020	2	4	10	0	SPO-FI00080_00005_100
827	6.4	2020	2	4	11	0	SPO-FI00080_00005_100
828	6.0	2020	2	4	12	0	SPO-FI00080_00005_100
829	6.9	2020	2	4	13	0	SPO-FI00080_00005_100
830	7.0	2020	2	4	14	0	SPO-FI00080_00005_100
831	8.09999999	2020	2	4	15	0	SPO-FI00080_00005_100
832	9.09999999	2020	2	4	16	0	SPO-FI00080_00005_100
833	7.9	2020	2	4	17	0	SPO-FI00080_00005_100
834	7.2	2020	2	4	18	0	SPO-FI00080_00005_100
835	7.0	2020	2	4	19	0	SPO-FI00080_00005_100
836	6.09999999	2020	2	4	20	0	SPO-FI00080_00005_100
837	6.0	2020	2	4	21	0	SPO-FI00080_00005_100
838	5.29999999	2020	2	4	22	0	SPO-FI00080_00005_100
839	4.79999999	2020	2	4	23	0	SPO-FI00080_00005_100
840	4.79999999	2020	2	5	0	0	SPO-FI00080_00005_100
841	4.79999999	2020	2	5	1	0	SPO-FI00080_00005_100
842	3.5	2020	2	5	2	0	SPO-FI00080_00005_100
843	4.4	2020	2	5	3	0	SPO-FI00080_00005_100
844	4.29999999	2020	2	5	4	0	SPO-FI00080_00005_100
845	5.79999999	2020	2	5	5	0	SPO-FI00080_00005_100
846	4.5	2020	2	5	6	0	SPO-FI00080_00005_100
847	5.9	2020	2	5	7	0	SPO-FI00080_00005_100
848	6.5	2020	2	5	8	0	SPO-FI00080_00005_100
849	6.7	2020	2	5	9	0	SPO-FI00080_00005_100
850	6.5	2020	2	5	10	0	SPO-FI00080_00005_100
851	6.09999999	2020	2	5	11	0	SPO-FI00080_00005_100
852	4.59999999	2020	2	5	12	0	SPO-FI00080_00005_100
853	3.0	2020	2	5	13	0	SPO-FI00080_00005_100
854	4.5	2020	2	5	14	0	SPO-FI00080_00005_100
855	5.59999999	2020	2	5	15	0	SPO-FI00080_00005_100
856	5.09999999	2020	2	5	16	0	SPO-FI00080_00005_100
857	3.6	2020	2	5	17	0	SPO-FI00080_00005_100
858	4.0	2020	2	5	18	0	SPO-FI00080_00005_100
859	3.29999999	2020	2	5	19	0	SPO-FI00080_00005_100
860	4.7	2020	2	5	20	0	SPO-FI00080_00005_100
861	4.0	2020	2	5	21	0	SPO-FI00080_00005_100
862	2.79999999	2020	2	5	22	0	SPO-FI00080_00005_100
863	3.2	2020	2	5	23	0	SPO-FI00080_00005_100
864	3.2	2020	2	6	0	0	SPO-FI00080_00005_100
865	3.0	2020	2	6	1	0	SPO-FI00080_00005_100
866	3.2	2020	2	6	2	0	SPO-FI00080_00005_100
867	5.5	2020	2	6	3	0	SPO-FI00080_00005_100
868	5.2	2020	2	6	4	0	SPO-FI00080_00005_100
869	4.29999999	2020	2	6	5	0	SPO-FI00080_00005_100
870	5.59999999	2020	2	6	6	0	SPO-FI00080_00005_100
871	6.5	2020	2	6	7	0	SPO-FI00080_00005_100
872	5.29999999	2020	2	6	8	0	SPO-FI00080_00005_100
873	4.29999999	2020	2	6	9	0	SPO-FI00080_00005_100
